deviceID	fromDate	toDate	consumption	userID
77863289-Overall	7/1/2015 7:14	7/1/2015 7:15	1438	36
1949724277-Overall	7/1/2015 7:14	7/1/2015 7:15	508	25
1870305884-Overall	7/1/2015 7:14	7/1/2015 7:15	196	28
782435385-Overall	7/1/2015 7:14	7/1/2015 7:15	1758	37
1144586020-Overall	7/1/2015 7:14	7/1/2015 7:15	946	38
1951210032-Overall	7/1/2015 7:14	7/1/2015 7:15	966	39
1951210032-Overall	7/1/2015 7:15	7/1/2015 7:16	966	39
331804188-Overall	7/1/2015 7:15	7/1/2015 7:16	304	32
167203295-Overall	7/1/2015 7:15	7/1/2015 7:16	226	29
908983910-Overall	7/1/2015 7:15	7/1/2015 7:16	182	22
1454442161-Overall	7/1/2015 7:15	7/1/2015 7:16	1078	21
1741156914-Overall	7/1/2015 7:15	7/1/2015 7:16	360	24
687157380-Overall	7/1/2015 7:15	7/1/2015 7:16	779	23
1144586020-Overall	7/1/2015 7:15	7/1/2015 7:16	948	38
782435385-Overall	7/1/2015 7:15	7/1/2015 7:16	1426	37
77863289-Overall	7/1/2015 7:15	7/1/2015 7:16	2330	36
1275104184-Overall	7/1/2015 7:15	7/1/2015 7:16	2783	35
1870305884-Overall	7/1/2015 7:15	7/1/2015 7:16	196	28
1949724277-Overall	7/1/2015 7:15	7/1/2015 7:16	503	25
1949724277-Overall	7/1/2015 7:16	7/1/2015 7:17	515	25
1870305884-Overall	7/1/2015 7:16	7/1/2015 7:17	208	28
1454442161-Overall	7/1/2015 7:16	7/1/2015 7:17	950	21
908983910-Overall	7/1/2015 7:16	7/1/2015 7:17	177	22
1951210032-Overall	7/1/2015 7:16	7/1/2015 7:17	939	39
167203295-Overall	7/1/2015 7:16	7/1/2015 7:17	226	29
331804188-Overall	7/1/2015 7:16	7/1/2015 7:17	297	32
1275104184-Overall	7/1/2015 7:16	7/1/2015 7:17	396	35
77863289-Overall	7/1/2015 7:16	7/1/2015 7:17	525	36
687157380-Overall	7/1/2015 7:16	7/1/2015 7:17	781	23
1741156914-Overall	7/1/2015 7:16	7/1/2015 7:17	366	24
782435385-Overall	7/1/2015 7:16	7/1/2015 7:17	1415	37
1144586020-Overall	7/1/2015 7:16	7/1/2015 7:17	947	38
1144586020-Overall	7/1/2015 7:17	7/1/2015 7:18	945	38
782435385-Overall	7/1/2015 7:17	7/1/2015 7:18	1416	37
1951210032-Overall	7/1/2015 7:17	7/1/2015 7:18	875	39
1870305884-Overall	7/1/2015 7:17	7/1/2015 7:18	658	28
1949724277-Overall	7/1/2015 7:17	7/1/2015 7:18	515	25
908983910-Overall	7/1/2015 7:17	7/1/2015 7:18	181	22
1454442161-Overall	7/1/2015 7:17	7/1/2015 7:18	1897	21
1741156914-Overall	7/1/2015 7:17	7/1/2015 7:18	366	24
687157380-Overall	7/1/2015 7:17	7/1/2015 7:18	778	23
331804188-Overall	7/1/2015 7:17	7/1/2015 7:18	299	32
167203295-Overall	7/1/2015 7:17	7/1/2015 7:18	226	29
77863289-Overall	7/1/2015 7:17	7/1/2015 7:18	306	36
1275104184-Overall	7/1/2015 7:17	7/1/2015 7:18	359	35
1275104184-Overall	7/1/2015 7:18	7/1/2015 7:19	365	35
77863289-Overall	7/1/2015 7:18	7/1/2015 7:19	300	36
1949724277-Overall	7/1/2015 7:18	7/1/2015 7:19	524	25
1870305884-Overall	7/1/2015 7:18	7/1/2015 7:19	1145	28
782435385-Overall	7/1/2015 7:18	7/1/2015 7:19	1877	37
1144586020-Overall	7/1/2015 7:18	7/1/2015 7:19	945	38
1951210032-Overall	7/1/2015 7:18	7/1/2015 7:19	877	39
167203295-Overall	7/1/2015 7:18	7/1/2015 7:19	225	29
331804188-Overall	7/1/2015 7:18	7/1/2015 7:19	362	32
1454442161-Overall	7/1/2015 7:18	7/1/2015 7:19	632	21
908983910-Overall	7/1/2015 7:18	7/1/2015 7:19	179	22
687157380-Overall	7/1/2015 7:18	7/1/2015 7:19	782	23
1741156914-Overall	7/1/2015 7:18	7/1/2015 7:19	365	24
1741156914-Overall	7/1/2015 7:19	7/1/2015 7:20	355	24
687157380-Overall	7/1/2015 7:19	7/1/2015 7:20	784	23
1144586020-Overall	7/1/2015 7:19	7/1/2015 7:20	898	38
782435385-Overall	7/1/2015 7:19	7/1/2015 7:20	2196	37
77863289-Overall	7/1/2015 7:19	7/1/2015 7:20	299	36
1275104184-Overall	7/1/2015 7:19	7/1/2015 7:20	375	35
1870305884-Overall	7/1/2015 7:19	7/1/2015 7:20	734	28
1949724277-Overall	7/1/2015 7:19	7/1/2015 7:20	519	25
908983910-Overall	7/1/2015 7:19	7/1/2015 7:20	179	22
1454442161-Overall	7/1/2015 7:19	7/1/2015 7:20	772	21
1951210032-Overall	7/1/2015 7:19	7/1/2015 7:20	877	39
331804188-Overall	7/1/2015 7:19	7/1/2015 7:20	330	32
167203295-Overall	7/1/2015 7:19	7/1/2015 7:20	225	29
167203295-Overall	7/1/2015 7:20	7/1/2015 7:21	225	29
331804188-Overall	7/1/2015 7:20	7/1/2015 7:21	300	32
1275104184-Overall	7/1/2015 7:20	7/1/2015 7:21	361	35
77863289-Overall	7/1/2015 7:20	7/1/2015 7:21	303	36
687157380-Overall	7/1/2015 7:20	7/1/2015 7:21	784	23
1741156914-Overall	7/1/2015 7:20	7/1/2015 7:21	362	24
782435385-Overall	7/1/2015 7:20	7/1/2015 7:21	2211	37
1144586020-Overall	7/1/2015 7:20	7/1/2015 7:21	855	38
1951210032-Overall	7/1/2015 7:20	7/1/2015 7:21	1735	39
1949724277-Overall	7/1/2015 7:20	7/1/2015 7:21	517	25
1870305884-Overall	7/1/2015 7:20	7/1/2015 7:21	201	28
1454442161-Overall	7/1/2015 7:20	7/1/2015 7:21	269	21
908983910-Overall	7/1/2015 7:20	7/1/2015 7:21	178	22
908983910-Overall	7/1/2015 7:21	7/1/2015 7:22	177	22
1454442161-Overall	7/1/2015 7:21	7/1/2015 7:22	275	21
1741156914-Overall	7/1/2015 7:21	7/1/2015 7:22	360	24
687157380-Overall	7/1/2015 7:21	7/1/2015 7:22	782	23
331804188-Overall	7/1/2015 7:21	7/1/2015 7:22	300	32
167203295-Overall	7/1/2015 7:21	7/1/2015 7:22	225	29
77863289-Overall	7/1/2015 7:21	7/1/2015 7:22	299	36
1275104184-Overall	7/1/2015 7:21	7/1/2015 7:22	372	35
1870305884-Overall	7/1/2015 7:21	7/1/2015 7:22	200	28
1949724277-Overall	7/1/2015 7:21	7/1/2015 7:22	505	25
1144586020-Overall	7/1/2015 7:21	7/1/2015 7:22	853	38
782435385-Overall	7/1/2015 7:21	7/1/2015 7:22	2232	37
1951210032-Overall	7/1/2015 7:21	7/1/2015 7:22	1731	39
1951210032-Overall	7/1/2015 7:22	7/1/2015 7:23	1748	39
167203295-Overall	7/1/2015 7:22	7/1/2015 7:23	224	29
331804188-Overall	7/1/2015 7:22	7/1/2015 7:23	300	32
1454442161-Overall	7/1/2015 7:22	7/1/2015 7:23	568	21
908983910-Overall	7/1/2015 7:22	7/1/2015 7:23	176	22
687157380-Overall	7/1/2015 7:22	7/1/2015 7:23	783	23
1741156914-Overall	7/1/2015 7:22	7/1/2015 7:23	370	24
782435385-Overall	7/1/2015 7:22	7/1/2015 7:23	2217	37
1144586020-Overall	7/1/2015 7:22	7/1/2015 7:23	852	38
1275104184-Overall	7/1/2015 7:22	7/1/2015 7:23	291	35
77863289-Overall	7/1/2015 7:22	7/1/2015 7:23	300	36
1949724277-Overall	7/1/2015 7:22	7/1/2015 7:23	485	25
1870305884-Overall	7/1/2015 7:22	7/1/2015 7:23	197	28
1870305884-Overall	7/1/2015 7:23	7/1/2015 7:24	197	28
1949724277-Overall	7/1/2015 7:23	7/1/2015 7:24	522	25
908983910-Overall	7/1/2015 7:23	7/1/2015 7:24	83	22
1454442161-Overall	7/1/2015 7:23	7/1/2015 7:24	1046	21
1951210032-Overall	7/1/2015 7:23	7/1/2015 7:24	1780	39
331804188-Overall	7/1/2015 7:23	7/1/2015 7:24	300	32
167203295-Overall	7/1/2015 7:23	7/1/2015 7:24	222	29
77863289-Overall	7/1/2015 7:23	7/1/2015 7:24	296	36
1275104184-Overall	7/1/2015 7:23	7/1/2015 7:24	242	35
1741156914-Overall	7/1/2015 7:23	7/1/2015 7:24	413	24
687157380-Overall	7/1/2015 7:23	7/1/2015 7:24	605	23
1144586020-Overall	7/1/2015 7:23	7/1/2015 7:24	852	38
782435385-Overall	7/1/2015 7:23	7/1/2015 7:24	2210	37
782435385-Overall	7/1/2015 7:24	7/1/2015 7:25	2256	37
1144586020-Overall	7/1/2015 7:24	7/1/2015 7:25	851	38
1951210032-Overall	7/1/2015 7:24	7/1/2015 7:25	1662	39
1949724277-Overall	7/1/2015 7:24	7/1/2015 7:25	499	25
1870305884-Overall	7/1/2015 7:24	7/1/2015 7:25	197	28
1454442161-Overall	7/1/2015 7:24	7/1/2015 7:25	1596	21
908983910-Overall	7/1/2015 7:24	7/1/2015 7:25	46	22
687157380-Overall	7/1/2015 7:24	7/1/2015 7:25	340	23
1741156914-Overall	7/1/2015 7:24	7/1/2015 7:25	414	24
167203295-Overall	7/1/2015 7:24	7/1/2015 7:25	221	29
331804188-Overall	7/1/2015 7:24	7/1/2015 7:25	300	32
1275104184-Overall	7/1/2015 7:24	7/1/2015 7:25	279	35
77863289-Overall	7/1/2015 7:24	7/1/2015 7:25	295	36
77863289-Overall	7/1/2015 7:25	7/1/2015 7:26	294	36
1275104184-Overall	7/1/2015 7:25	7/1/2015 7:26	361	35
1870305884-Overall	7/1/2015 7:25	7/1/2015 7:26	195	28
1949724277-Overall	7/1/2015 7:25	7/1/2015 7:26	503	25
1144586020-Overall	7/1/2015 7:25	7/1/2015 7:26	849	38
782435385-Overall	7/1/2015 7:25	7/1/2015 7:26	2310	37
1951210032-Overall	7/1/2015 7:25	7/1/2015 7:26	973	39
331804188-Overall	7/1/2015 7:25	7/1/2015 7:26	299	32
167203295-Overall	7/1/2015 7:25	7/1/2015 7:26	222	29
908983910-Overall	7/1/2015 7:25	7/1/2015 7:26	46	22
1454442161-Overall	7/1/2015 7:25	7/1/2015 7:26	942	21
1741156914-Overall	7/1/2015 7:25	7/1/2015 7:26	401	24
687157380-Overall	7/1/2015 7:25	7/1/2015 7:26	339	23
687157380-Overall	7/1/2015 7:26	7/1/2015 7:27	385	23
1741156914-Overall	7/1/2015 7:26	7/1/2015 7:27	400	24
782435385-Overall	7/1/2015 7:26	7/1/2015 7:27	2317	37
1144586020-Overall	7/1/2015 7:26	7/1/2015 7:27	848	38
1275104184-Overall	7/1/2015 7:26	7/1/2015 7:27	321	35
77863289-Overall	7/1/2015 7:26	7/1/2015 7:27	292	36
1949724277-Overall	7/1/2015 7:26	7/1/2015 7:27	519	25
1870305884-Overall	7/1/2015 7:26	7/1/2015 7:27	196	28
1454442161-Overall	7/1/2015 7:26	7/1/2015 7:27	335	21
908983910-Overall	7/1/2015 7:26	7/1/2015 7:27	46	22
1951210032-Overall	7/1/2015 7:26	7/1/2015 7:27	968	39
167203295-Overall	7/1/2015 7:26	7/1/2015 7:27	221	29
331804188-Overall	7/1/2015 7:26	7/1/2015 7:27	298	32
331804188-Overall	7/1/2015 7:27	7/1/2015 7:28	262	32
167203295-Overall	7/1/2015 7:27	7/1/2015 7:28	222	29
77863289-Overall	7/1/2015 7:27	7/1/2015 7:28	290	36
1275104184-Overall	7/1/2015 7:27	7/1/2015 7:28	316	35
1741156914-Overall	7/1/2015 7:27	7/1/2015 7:28	394	24
687157380-Overall	7/1/2015 7:27	7/1/2015 7:28	422	23
1144586020-Overall	7/1/2015 7:27	7/1/2015 7:28	849	38
782435385-Overall	7/1/2015 7:27	7/1/2015 7:28	2303	37
1951210032-Overall	7/1/2015 7:27	7/1/2015 7:28	972	39
1870305884-Overall	7/1/2015 7:27	7/1/2015 7:28	197	28
1949724277-Overall	7/1/2015 7:27	7/1/2015 7:28	493	25
908983910-Overall	7/1/2015 7:27	7/1/2015 7:28	43	22
1454442161-Overall	7/1/2015 7:27	7/1/2015 7:28	682	21
1454442161-Overall	7/1/2015 7:28	7/1/2015 7:29	247	21
908983910-Overall	7/1/2015 7:28	7/1/2015 7:29	45	22
687157380-Overall	7/1/2015 7:28	7/1/2015 7:29	397	23
1741156914-Overall	7/1/2015 7:28	7/1/2015 7:29	394	24
167203295-Overall	7/1/2015 7:28	7/1/2015 7:29	221	29
331804188-Overall	7/1/2015 7:28	7/1/2015 7:29	266	32
1275104184-Overall	7/1/2015 7:28	7/1/2015 7:29	318	35
77863289-Overall	7/1/2015 7:28	7/1/2015 7:29	290	36
1949724277-Overall	7/1/2015 7:28	7/1/2015 7:29	509	25
1870305884-Overall	7/1/2015 7:28	7/1/2015 7:29	197	28
782435385-Overall	7/1/2015 7:28	7/1/2015 7:29	2298	37
1144586020-Overall	7/1/2015 7:28	7/1/2015 7:29	853	38
1951210032-Overall	7/1/2015 7:28	7/1/2015 7:29	972	39
1951210032-Overall	7/1/2015 7:29	7/1/2015 7:30	972	39
331804188-Overall	7/1/2015 7:29	7/1/2015 7:30	264	32
167203295-Overall	7/1/2015 7:29	7/1/2015 7:30	222	29
908983910-Overall	7/1/2015 7:29	7/1/2015 7:30	45	22
1454442161-Overall	7/1/2015 7:29	7/1/2015 7:30	252	21
1741156914-Overall	7/1/2015 7:29	7/1/2015 7:30	388	24
687157380-Overall	7/1/2015 7:29	7/1/2015 7:30	391	23
1144586020-Overall	7/1/2015 7:29	7/1/2015 7:30	848	38
782435385-Overall	7/1/2015 7:29	7/1/2015 7:30	2298	37
77863289-Overall	7/1/2015 7:29	7/1/2015 7:30	295	36
1275104184-Overall	7/1/2015 7:29	7/1/2015 7:30	320	35
1870305884-Overall	7/1/2015 7:29	7/1/2015 7:30	272	28
1949724277-Overall	7/1/2015 7:29	7/1/2015 7:30	510	25
1949724277-Overall	7/1/2015 7:30	7/1/2015 7:31	510	25
1870305884-Overall	7/1/2015 7:30	7/1/2015 7:31	197	28
1454442161-Overall	7/1/2015 7:30	7/1/2015 7:31	145	21
908983910-Overall	7/1/2015 7:30	7/1/2015 7:31	46	22
1951210032-Overall	7/1/2015 7:30	7/1/2015 7:31	972	39
167203295-Overall	7/1/2015 7:30	7/1/2015 7:31	220	29
331804188-Overall	7/1/2015 7:30	7/1/2015 7:31	266	32
1275104184-Overall	7/1/2015 7:30	7/1/2015 7:31	336	35
77863289-Overall	7/1/2015 7:30	7/1/2015 7:31	299	36
687157380-Overall	7/1/2015 7:30	7/1/2015 7:31	843	23
1741156914-Overall	7/1/2015 7:30	7/1/2015 7:31	377	24
782435385-Overall	7/1/2015 7:30	7/1/2015 7:31	2301	37
1144586020-Overall	7/1/2015 7:30	7/1/2015 7:31	850	38
1144586020-Overall	7/1/2015 7:31	7/1/2015 7:32	851	38
782435385-Overall	7/1/2015 7:31	7/1/2015 7:32	2304	37
1951210032-Overall	7/1/2015 7:31	7/1/2015 7:32	972	39
1870305884-Overall	7/1/2015 7:31	7/1/2015 7:32	1616	28
1949724277-Overall	7/1/2015 7:31	7/1/2015 7:32	524	25
908983910-Overall	7/1/2015 7:31	7/1/2015 7:32	39	22
1454442161-Overall	7/1/2015 7:31	7/1/2015 7:32	1374	21
1741156914-Overall	7/1/2015 7:31	7/1/2015 7:32	383	24
687157380-Overall	7/1/2015 7:31	7/1/2015 7:32	842	23
331804188-Overall	7/1/2015 7:31	7/1/2015 7:32	266	32
167203295-Overall	7/1/2015 7:31	7/1/2015 7:32	220	29
77863289-Overall	7/1/2015 7:31	7/1/2015 7:32	291	36
1275104184-Overall	7/1/2015 7:31	7/1/2015 7:32	317	35
1275104184-Overall	7/1/2015 7:32	7/1/2015 7:33	271	35
77863289-Overall	7/1/2015 7:32	7/1/2015 7:33	292	36
1949724277-Overall	7/1/2015 7:32	7/1/2015 7:33	513	25
1870305884-Overall	7/1/2015 7:32	7/1/2015 7:33	1656	28
782435385-Overall	7/1/2015 7:32	7/1/2015 7:33	2378	37
1144586020-Overall	7/1/2015 7:32	7/1/2015 7:33	850	38
1951210032-Overall	7/1/2015 7:32	7/1/2015 7:33	1049	39
167203295-Overall	7/1/2015 7:32	7/1/2015 7:33	220	29
331804188-Overall	7/1/2015 7:32	7/1/2015 7:33	320	32
1454442161-Overall	7/1/2015 7:32	7/1/2015 7:33	885	21
908983910-Overall	7/1/2015 7:32	7/1/2015 7:33	42	22
687157380-Overall	7/1/2015 7:32	7/1/2015 7:33	841	23
1741156914-Overall	7/1/2015 7:32	7/1/2015 7:33	380	24
1741156914-Overall	7/1/2015 7:33	7/1/2015 7:34	382	24
687157380-Overall	7/1/2015 7:33	7/1/2015 7:34	846	23
1144586020-Overall	7/1/2015 7:33	7/1/2015 7:34	815	38
782435385-Overall	7/1/2015 7:33	7/1/2015 7:34	2603	37
77863289-Overall	7/1/2015 7:33	7/1/2015 7:34	292	36
1275104184-Overall	7/1/2015 7:33	7/1/2015 7:34	285	35
1870305884-Overall	7/1/2015 7:33	7/1/2015 7:34	210	28
1949724277-Overall	7/1/2015 7:33	7/1/2015 7:34	475	25
908983910-Overall	7/1/2015 7:33	7/1/2015 7:34	45	22
1454442161-Overall	7/1/2015 7:33	7/1/2015 7:34	908	21
1951210032-Overall	7/1/2015 7:33	7/1/2015 7:34	1046	39
331804188-Overall	7/1/2015 7:33	7/1/2015 7:34	303	32
167203295-Overall	7/1/2015 7:33	7/1/2015 7:34	219	29
167203295-Overall	7/1/2015 7:34	7/1/2015 7:35	220	29
331804188-Overall	7/1/2015 7:34	7/1/2015 7:35	266	32
1275104184-Overall	7/1/2015 7:34	7/1/2015 7:35	155	35
77863289-Overall	7/1/2015 7:34	7/1/2015 7:35	292	36
687157380-Overall	7/1/2015 7:34	7/1/2015 7:35	845	23
1741156914-Overall	7/1/2015 7:34	7/1/2015 7:35	373	24
782435385-Overall	7/1/2015 7:34	7/1/2015 7:35	2601	37
1144586020-Overall	7/1/2015 7:34	7/1/2015 7:35	743	38
1951210032-Overall	7/1/2015 7:34	7/1/2015 7:35	1041	39
1949724277-Overall	7/1/2015 7:34	7/1/2015 7:35	368	25
1870305884-Overall	7/1/2015 7:34	7/1/2015 7:35	197	28
1454442161-Overall	7/1/2015 7:34	7/1/2015 7:35	857	21
908983910-Overall	7/1/2015 7:34	7/1/2015 7:35	43	22
908983910-Overall	7/1/2015 7:35	7/1/2015 7:36	45	22
1454442161-Overall	7/1/2015 7:35	7/1/2015 7:36	245	21
1741156914-Overall	7/1/2015 7:35	7/1/2015 7:36	373	24
687157380-Overall	7/1/2015 7:35	7/1/2015 7:36	845	23
331804188-Overall	7/1/2015 7:35	7/1/2015 7:36	267	32
167203295-Overall	7/1/2015 7:35	7/1/2015 7:36	220	29
77863289-Overall	7/1/2015 7:35	7/1/2015 7:36	290	36
1275104184-Overall	7/1/2015 7:35	7/1/2015 7:36	157	35
1870305884-Overall	7/1/2015 7:35	7/1/2015 7:36	192	28
1949724277-Overall	7/1/2015 7:35	7/1/2015 7:36	381	25
1144586020-Overall	7/1/2015 7:35	7/1/2015 7:36	741	38
782435385-Overall	7/1/2015 7:35	7/1/2015 7:36	2576	37
1951210032-Overall	7/1/2015 7:35	7/1/2015 7:36	1125	39
1951210032-Overall	7/1/2015 7:36	7/1/2015 7:37	1125	39
167203295-Overall	7/1/2015 7:36	7/1/2015 7:37	221	29
331804188-Overall	7/1/2015 7:36	7/1/2015 7:37	266	32
1454442161-Overall	7/1/2015 7:36	7/1/2015 7:37	262	21
908983910-Overall	7/1/2015 7:36	7/1/2015 7:37	45	22
687157380-Overall	7/1/2015 7:36	7/1/2015 7:37	842	23
1741156914-Overall	7/1/2015 7:36	7/1/2015 7:37	382	24
782435385-Overall	7/1/2015 7:36	7/1/2015 7:37	2577	37
1144586020-Overall	7/1/2015 7:36	7/1/2015 7:37	741	38
1275104184-Overall	7/1/2015 7:36	7/1/2015 7:37	151	35
77863289-Overall	7/1/2015 7:36	7/1/2015 7:37	291	36
1949724277-Overall	7/1/2015 7:36	7/1/2015 7:37	369	25
1870305884-Overall	7/1/2015 7:36	7/1/2015 7:37	192	28
1870305884-Overall	7/1/2015 7:37	7/1/2015 7:38	192	28
1949724277-Overall	7/1/2015 7:37	7/1/2015 7:38	356	25
908983910-Overall	7/1/2015 7:37	7/1/2015 7:38	44	22
1454442161-Overall	7/1/2015 7:37	7/1/2015 7:38	369	21
1951210032-Overall	7/1/2015 7:37	7/1/2015 7:38	1119	39
331804188-Overall	7/1/2015 7:37	7/1/2015 7:38	267	32
167203295-Overall	7/1/2015 7:37	7/1/2015 7:38	220	29
77863289-Overall	7/1/2015 7:37	7/1/2015 7:38	290	36
1275104184-Overall	7/1/2015 7:37	7/1/2015 7:38	145	35
1741156914-Overall	7/1/2015 7:37	7/1/2015 7:38	379	24
687157380-Overall	7/1/2015 7:37	7/1/2015 7:38	846	23
1144586020-Overall	7/1/2015 7:37	7/1/2015 7:38	742	38
782435385-Overall	7/1/2015 7:37	7/1/2015 7:38	2587	37
782435385-Overall	7/1/2015 7:38	7/1/2015 7:39	2584	37
1144586020-Overall	7/1/2015 7:38	7/1/2015 7:39	742	38
1951210032-Overall	7/1/2015 7:38	7/1/2015 7:39	1120	39
1949724277-Overall	7/1/2015 7:38	7/1/2015 7:39	381	25
1870305884-Overall	7/1/2015 7:38	7/1/2015 7:39	191	28
1454442161-Overall	7/1/2015 7:38	7/1/2015 7:39	338	21
908983910-Overall	7/1/2015 7:38	7/1/2015 7:39	44	22
687157380-Overall	7/1/2015 7:38	7/1/2015 7:39	842	23
1741156914-Overall	7/1/2015 7:38	7/1/2015 7:39	378	24
167203295-Overall	7/1/2015 7:38	7/1/2015 7:39	219	29
331804188-Overall	7/1/2015 7:38	7/1/2015 7:39	265	32
1275104184-Overall	7/1/2015 7:38	7/1/2015 7:39	149	35
77863289-Overall	7/1/2015 7:38	7/1/2015 7:39	293	36
77863289-Overall	7/1/2015 7:39	7/1/2015 7:40	289	36
1275104184-Overall	7/1/2015 7:39	7/1/2015 7:40	153	35
1870305884-Overall	7/1/2015 7:39	7/1/2015 7:40	191	28
1949724277-Overall	7/1/2015 7:39	7/1/2015 7:40	599	25
1144586020-Overall	7/1/2015 7:39	7/1/2015 7:40	742	38
782435385-Overall	7/1/2015 7:39	7/1/2015 7:40	1691	37
1951210032-Overall	7/1/2015 7:39	7/1/2015 7:40	1126	39
331804188-Overall	7/1/2015 7:39	7/1/2015 7:40	266	32
167203295-Overall	7/1/2015 7:39	7/1/2015 7:40	192	29
908983910-Overall	7/1/2015 7:39	7/1/2015 7:40	41	22
1454442161-Overall	7/1/2015 7:39	7/1/2015 7:40	230	21
1741156914-Overall	7/1/2015 7:39	7/1/2015 7:40	382	24
687157380-Overall	7/1/2015 7:39	7/1/2015 7:40	841	23
687157380-Overall	7/1/2015 7:40	7/1/2015 7:41	840	23
1741156914-Overall	7/1/2015 7:40	7/1/2015 7:41	368	24
782435385-Overall	7/1/2015 7:40	7/1/2015 7:41	1478	37
1144586020-Overall	7/1/2015 7:40	7/1/2015 7:41	744	38
1275104184-Overall	7/1/2015 7:40	7/1/2015 7:41	128	35
77863289-Overall	7/1/2015 7:40	7/1/2015 7:41	290	36
1949724277-Overall	7/1/2015 7:40	7/1/2015 7:41	527	25
1870305884-Overall	7/1/2015 7:40	7/1/2015 7:41	191	28
1454442161-Overall	7/1/2015 7:40	7/1/2015 7:41	231	21
908983910-Overall	7/1/2015 7:40	7/1/2015 7:41	44	22
1951210032-Overall	7/1/2015 7:40	7/1/2015 7:41	1123	39
167203295-Overall	7/1/2015 7:40	7/1/2015 7:41	152	29
331804188-Overall	7/1/2015 7:40	7/1/2015 7:41	266	32
331804188-Overall	7/1/2015 7:41	7/1/2015 7:42	266	32
167203295-Overall	7/1/2015 7:41	7/1/2015 7:42	153	29
77863289-Overall	7/1/2015 7:41	7/1/2015 7:42	290	36
1275104184-Overall	7/1/2015 7:41	7/1/2015 7:42	129	35
1741156914-Overall	7/1/2015 7:41	7/1/2015 7:42	403	24
687157380-Overall	7/1/2015 7:41	7/1/2015 7:42	841	23
1144586020-Overall	7/1/2015 7:41	7/1/2015 7:42	741	38
782435385-Overall	7/1/2015 7:41	7/1/2015 7:42	1479	37
1951210032-Overall	7/1/2015 7:41	7/1/2015 7:42	1032	39
1870305884-Overall	7/1/2015 7:41	7/1/2015 7:42	191	28
1949724277-Overall	7/1/2015 7:41	7/1/2015 7:42	362	25
908983910-Overall	7/1/2015 7:41	7/1/2015 7:42	44	22
1454442161-Overall	7/1/2015 7:41	7/1/2015 7:42	238	21
1454442161-Overall	7/1/2015 7:42	7/1/2015 7:43	235	21
908983910-Overall	7/1/2015 7:42	7/1/2015 7:43	43	22
687157380-Overall	7/1/2015 7:42	7/1/2015 7:43	839	23
1741156914-Overall	7/1/2015 7:42	7/1/2015 7:43	431	24
167203295-Overall	7/1/2015 7:42	7/1/2015 7:43	151	29
331804188-Overall	7/1/2015 7:42	7/1/2015 7:43	268	32
1275104184-Overall	7/1/2015 7:42	7/1/2015 7:43	128	35
77863289-Overall	7/1/2015 7:42	7/1/2015 7:43	291	36
1949724277-Overall	7/1/2015 7:42	7/1/2015 7:43	447	25
1870305884-Overall	7/1/2015 7:42	7/1/2015 7:43	191	28
782435385-Overall	7/1/2015 7:42	7/1/2015 7:43	2371	37
1144586020-Overall	7/1/2015 7:42	7/1/2015 7:43	741	38
1951210032-Overall	7/1/2015 7:42	7/1/2015 7:43	1033	39
1951210032-Overall	7/1/2015 7:43	7/1/2015 7:44	1033	39
331804188-Overall	7/1/2015 7:43	7/1/2015 7:44	262	32
167203295-Overall	7/1/2015 7:43	7/1/2015 7:44	150	29
908983910-Overall	7/1/2015 7:43	7/1/2015 7:44	43	22
1454442161-Overall	7/1/2015 7:43	7/1/2015 7:44	242	21
1741156914-Overall	7/1/2015 7:43	7/1/2015 7:44	435	24
687157380-Overall	7/1/2015 7:43	7/1/2015 7:44	823	23
1144586020-Overall	7/1/2015 7:43	7/1/2015 7:44	742	38
782435385-Overall	7/1/2015 7:43	7/1/2015 7:44	1963	37
77863289-Overall	7/1/2015 7:43	7/1/2015 7:44	293	36
1275104184-Overall	7/1/2015 7:43	7/1/2015 7:44	129	35
1870305884-Overall	7/1/2015 7:43	7/1/2015 7:44	188	28
1949724277-Overall	7/1/2015 7:43	7/1/2015 7:44	575	25
1949724277-Overall	7/1/2015 7:44	7/1/2015 7:45	552	25
1870305884-Overall	7/1/2015 7:44	7/1/2015 7:45	199	28
1454442161-Overall	7/1/2015 7:44	7/1/2015 7:45	237	21
908983910-Overall	7/1/2015 7:44	7/1/2015 7:45	46	22
1951210032-Overall	7/1/2015 7:44	7/1/2015 7:45	1035	39
167203295-Overall	7/1/2015 7:44	7/1/2015 7:45	155	29
331804188-Overall	7/1/2015 7:44	7/1/2015 7:45	265	32
1275104184-Overall	7/1/2015 7:44	7/1/2015 7:45	130	35
77863289-Overall	7/1/2015 7:44	7/1/2015 7:45	288	36
687157380-Overall	7/1/2015 7:44	7/1/2015 7:45	779	23
1741156914-Overall	7/1/2015 7:44	7/1/2015 7:45	470	24
782435385-Overall	7/1/2015 7:44	7/1/2015 7:45	1123	37
1144586020-Overall	7/1/2015 7:44	7/1/2015 7:45	743	38
1144586020-Overall	7/1/2015 7:45	7/1/2015 7:46	744	38
782435385-Overall	7/1/2015 7:45	7/1/2015 7:46	1122	37
1951210032-Overall	7/1/2015 7:45	7/1/2015 7:46	952	39
1870305884-Overall	7/1/2015 7:45	7/1/2015 7:46	682	28
1949724277-Overall	7/1/2015 7:45	7/1/2015 7:46	502	25
908983910-Overall	7/1/2015 7:45	7/1/2015 7:46	47	22
